Date,Company,Sector,Open,High,Low,Close,Volume,Market_Cap,PE_Ratio,Dividend_Yield,Volatility,Sentiment_Score,Trend,Company_Encoded,Sector_Encoded,Trend_Encoded,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,Daily_Return,Price_Range,ATR,RSI,BB_Middle,BB_Upper,BB_Lower,Close_Lag1,Close_Lag2,Close_Lag3,Volume_Lag1,Year,Month,Day,DayOfWeek,Quarter,DayOfYear
2023-07-14,ExxonMobil,Consumer Goods,111.18524591824284,113.4366132115468,109.37449907901734,111.18524591824284,149657,359891497168.32935,18.505607601329057,4.836317937631828,0.0402703236098771,-0.751156226296213,Bullish,13,2,1,105.45333065528678,102.57979153972308,102.57979153972308,102.07891229891122,98.93119251284678,3.1477197860644424,-0.027956994819696712,4.062114132529459,4.062114132529459,73.16409608677054,102.57979153972308,121.81537007234797,83.34421300709818,114.38305231939734,112.83139760146084,93.896015970708,55237.0,2023,7,14,4,3,195
2023-09-24,ExxonMobil,Consumer Goods,120.88888414181552,123.87259958406052,119.27338340703966,120.88888414181552,71949,650861136143.9241,25.96922047641138,0.8571708835527136,0.0241750873194454,0.2712639972800799,Bullish,13,2,1,110.6369191903249,104.86842811498464,104.86842811498464,104.9727541208965,100.55768818906668,4.415065931829815,0.08727451329925562,4.599216177020864,4.599216177020864,82.4253461004116,104.86842811498464,126.88571009528582,82.85114613468346,111.18524591824284,114.38305231939734,112.83139760146084,149657.0,2023,9,24,6,3,267
2024-02-01,ExxonMobil,Automotive,116.04393922338768,119.33217555213578,112.96148000965492,116.04393922338768,154592,344216914300.9282,19.08563231017841,0.8265114306898064,0.0430084548503852,0.3338719704078132,Bearish,13,1,0,115.06650384086083,106.11015157147386,106.11015157147386,106.6760133674336,101.70481789531269,4.971195472120911,-0.04007767093576786,6.37069554248086,6.37069554248086,71.96479109615181,106.11015157147386,128.01159432535022,84.20870881759751,120.88888414181552,111.18524591824284,114.38305231939734,71949.0,2024,2,1,3,1,32
2024-07-10,ExxonMobil,Technology,118.40398958732172,119.63950878630966,117.06874330808108,118.40398958732172,70103,150088540172.22595,13.058782224868011,0.5846176776269574,0.0211778122927561,0.8809943970260214,Bullish,13,6,1,116.18102223803302,107.33953537305865,107.33953537305865,108.48031740126254,102.94179357620224,5.538523825060295,0.020337558167435876,2.57076547822858,2.57076547822858,71.04829571192042,107.33953537305865,129.4037950327845,85.2752757133328,116.04393922338768,120.88888414181552,111.18524591824284,154592.0,2024,7,10,2,3,192
2024-07-19,ExxonMobil,Aerospace,124.00802470529536,126.30175336205298,121.03082183284324,124.00802470529536,125683,956265968458.2992,37.5031100455209,0.2262459450944393,0.0481616906031234,-0.3009543976612039,Bullish,13,0,1,118.10601671521263,110.18910525301035,108.85485258508017,110.86919544803682,104.50225514132026,6.3669403067165575,0.047329782868851034,5.270931529209733,5.270931529209733,82.94085742159662,108.85485258508017,132.07511515966718,85.63459001049316,118.40398958732172,116.04393922338768,120.88888414181552,70103.0,2024,7,19,4,3,201
2024-08-01,ExxonMobil,Technology,123.66658026526916,125.78816683290812,120.80003121167218,123.66658026526916,140474,386962560938.4672,18.71504037431776,3.8999416345527216,0.0245309118559559,0.1591934548253479,Bullish,13,6,1,120.60228358461788,113.02780711995233,110.0891632250959,112.83802388145719,105.92183478013129,6.916189101325898,-0.0027534060060842025,4.988135621235941,4.988135621235941,80.796268882338,110.0891632250959,133.8229633566407,86.3553630935511,124.00802470529536,118.40398958732172,116.04393922338768,125683.0,2024,8,1,3,3,214
2024-09-17,ExxonMobil,Technology,120.6658741194898,122.17356070340792,118.03051782303504,120.6658741194898,117526,486529487474.5624,5.015497350302276,2.882362187788769,0.0264481626884741,0.2698594602354875,Stable,13,6,2,120.55768158015273,115.59730038523882,110.90275637081852,114.0423085334622,107.013985842306,7.028322691156205,-0.024264487134218027,4.1430428803728745,4.1430428803728745,76.17756520400772,110.90275637081852,134.37130385276367,87.43420888887339,123.66658026526916,124.00802470529536,118.40398958732172,140474.0,2024,9,17,1,3,261
2022-01-24,Ferrari,Aerospace,100.9404288432232,102.57682867442632,99.51901225628346,100.9404288432232,172537,497514936872.4277,14.426595440570878,2.816623210165233,0.0277646098598532,0.3428121452874737,Stable,14,0,2,100.9404288432232,100.9404288432232,100.9404288432232,100.9404288432232,100.9404288432232,0.0,0.0,3.0578164181428633,3.0578164181428633,74.58515328712241,100.9404288432232,102.11116338591206,98.48910233507506,100.9404288432232,100.9404288432232,100.9404288432232,172537.0,2022,1,24,0,1,24
2022-01-28,Ferrari,Finance,99.65983687776394,102.40122239275506,98.5411753942408,99.65983687776394,173855,76427860440.08533,28.98543056405557,0.7190717515740686,0.0211239806026542,0.3776210071799741,Bullish,14,4,1,100.30013286049356,100.30013286049356,100.30013286049356,100.743414694691,100.84557017911511,-0.1021554844241166,-0.01268661110453806,3.860046998514264,3.860046998514264,72.76365429847132,100.30013286049356,102.11116338591206,98.48910233507506,100.9404288432232,100.9404288432232,100.9404288432232,172537.0,2022,1,28,4,1,28
2022-04-17,Ferrari,Healthcare,93.84249400722337,96.14464639841434,92.5097161396094,93.84249400722337,189182,267231894977.5113,9.283186506381227,0.8604461464762969,0.0234249309191164,0.0891908974214987,Stable,14,5,2,98.14758657607017,98.14758657607017,98.14758657607017,99.68173458892674,100.32682379601202,-0.6450892070852774,-0.058371988684626674,3.6349302588049426,3.6349302588049426,65.76009789086399,98.14758657607017,105.71339002719277,90.58178312494756,99.65983687776394,100.9404288432232,100.9404288432232,173855.0,2022,4,17,6,2,107
2022-06-02,Ferrari,Energy,97.10171950309224,98.69395383669035,95.674969818704,97.10171950309224,177659,103990652267.73114,18.95926103963053,1.1336369116498162,0.0448253552593396,0.0313531021541462,Bullish,14,3,1,97.88611980782568,97.88611980782568,97.88611980782568,99.28480919110605,100.08792718172167,-0.8031179906156183,0.03473080644700266,3.018984017986355,3.018984017986355,67.92323830625786,97.88611980782568,104.15148166289985,91.6207579527515,93.84249400722337,99.65983687776394,100.9404288432232,189182.0,2022,6,2,3,2,153
2022-07-05,Ferrari,Automotive,82.796953635427,84.78122004281003,81.20917559672685,82.796953635427,72671,55827732031.82845,22.306839595328253,4.9102476850798125,0.011811785744523,0.0644457497123878,Bearish,14,1,0,94.86828657334596,94.86828657334596,94.86828657334596,96.74821602869389,98.80711432644058,-2.058898297746694,-0.1473173280645117,3.572044446083183,3.572044446083183,55.812802093216305,94.86828657334596,109.41433132798191,80.32224181871,97.10171950309224,93.84249400722337,99.65983687776394,177659.0,2022,7,5,1,3,186
2022-10-09,Ferrari,Energy,103.68721054486662,105.0882324234686,101.89086624408168,103.68721054486662,174123,36386946050.126526,39.59455962942268,1.7743041537307391,0.0497766107023549,-0.7734007912034646,Bullish,14,3,1,95.41764291367463,96.33810723526607,96.33810723526607,97.81575364656662,99.16860293521289,-1.3528492886462686,0.2523070716034308,3.1973661793869184,3.1973661793869184,56.947051990356016,96.33810723526607,111.2081738484347,81.46804062209743,82.796953635427,97.10171950309224,93.84249400722337,72671.0,2022,10,9,6,4,282
2023-05-03,Ferrari,Consumer Goods,117.07059679846334,118.24447660768698,115.68790126235696,117.07059679846334,110566,44617996049.65383,5.07363451115592,0.0731412943883785,0.0105162891192396,-0.2844904734125715,Bullish,14,2,1,98.89979489781452,99.29989145857996,99.29989145857996,100.77803720839688,100.49467655471292,0.2833606536839568,0.12907460990866926,2.5565753453300175,2.5565753453300175,62.73636182691435,99.29989145857996,120.03359291843958,78.56618999872035,103.68721054486662,82.796953635427,97.10171950309224,174123.0,2023,5,3,2,2,123
2023-05-23,Ferrari,Healthcare,116.9670300640034,118.3758375186046,114.44773690996892,116.9670300640034,143105,505340037011.1248,25.95423408116841,0.9268638954125574,0.0474151264522846,0.3766768230931296,Bearish,14,5,0,103.52470210917052,101.50828378425788,101.50828378425788,103.26865149387481,101.71485088873445,1.553800605140367,-0.0008846519731871005,3.928100608635674,3.928100608635674,65.02299505780019,101.50828378425788,124.4110768457442,78.60549072277156,117.07059679846334,103.68721054486662,82.796953635427,110566.0,2023,5,23,1,2,143
2023-07-08,Ferrari,Finance,116.635652791109,117.83251312101412,113.26785660685908,116.635652791109,88413,669721011057.902,31.66673870463454,2.182097993647965,0.0335685845739142,0.3199869002706343,Bullish,14,4,1,107.43148876677387,103.1891025627969,103.1891025627969,105.32511323191083,102.82009547409552,2.5050177578153097,-0.002833082730347769,4.564656514155033,4.564656514155033,60.243555878742384,103.1891025627969,126.86770371133449,79.51050141425932,116.9670300640034,117.07059679846334,103.68721054486662,143105.0,2023,7,8,5,3,189
2023-08-01,Ferrari,Automotive,114.24366014713836,116.58281850219694,111.44421125433112,114.24366014713836,171790,180830427035.2508,37.39730655088675,0.0787145649783849,0.0108887392810232,0.8970406550278303,Bearish,14,1,0,113.72083006911615,104.29455832123104,104.29455832123104,106.69719737271507,103.66628544987647,3.030911922838598,-0.02050824586419242,5.138607247865821,5.138607247865821,62.265960578775044,104.29455832123104,127.6881493120228,80.90096733043927,116.635652791109,116.9670300640034,117.07059679846334,88413.0,2023,8,1,1,3,213
2023-08-10,Ferrari,Healthcare,114.95007298653344,117.05522102275802,112.42311457883086,114.95007298653344,168012,323807526413.20825,18.11812487236287,2.074075596944736,0.0120389950808976,-0.1897838908242866,Bearish,14,5,0,115.9734025574495,105.69552273556208,105.26324147262217,107.96687054407172,104.50212156370291,3.4647489803688103,0.006183387668823537,4.632106443927157,4.632106443927157,61.39221791711889,105.26324147262217,128.36781590286705,82.15866704237727,114.24366014713836,116.635652791109,116.9670300640034,171790.0,2023,8,10,3,3,222
2023-10-11,Ferrari,Technology,115.68789797885826,117.10753781925936,112.2217310215617,115.68789797885826,87626,596888989510.4362,22.19963621349949,1.1539732696326588,0.0379735786501057,-0.084073571020929,Bearish,14,6,0,115.6968627935285,107.29832884567149,106.13196284814184,109.15472091865428,105.33069759445516,3.8240233241991177,0.006418656144840051,4.8858067976976685,4.8858067976976685,58.56912698973749,106.13196284814184,128.96870151308823,83.29522418319544,114.95007298653344,114.24366014713836,116.635652791109,168012.0,2023,10,11,2,4,284
2024-03-10,Ferrari,Healthcare,117.22137332482464,118.4588788415737,114.00393542825746,117.22137332482464,91427,244413059347.8028,14.41388110583851,3.9290632273418655,0.0215776357987283,-0.5942935225442696,Bearish,14,5,0,115.74773144569274,109.63621677743163,106.9849944232713,110.39574436575741,106.21148838929734,4.184255976460065,0.013255278838644191,4.4549434133162436,4.4549434133162436,59.80222684293863,106.9849944232713,129.69832492743845,84.27166391910416,115.68789797885826,114.95007298653344,114.24366014713836,87626.0,2024,3,10,6,1,70
2024-04-19,Ferrari,Automotive,116.15994284361926,117.71678885415238,113.90705147795516,116.15994284361926,158872,957365565006.6926,8.495338739766236,2.8423244925396998,0.0378074986484026,0.2424530609603346,Stable,14,1,2,115.6525894561948,111.54203911148434,107.64034788186757,111.28254413158231,106.94841094146933,4.334133190112979,-0.009054922759385464,3.8097373761972193,3.8097373761972193,61.564690303628105,107.64034788186757,130.00689565104847,85.27380011268666,117.22137332482464,115.68789797885826,114.95007298653344,91427.0,2024,4,19,4,2,110
2024-07-25,Ferrari,Healthcare,126.39551634405888,130.16639881617078,124.22845522117284,126.39551634405888,64153,77340442578.61339,35.23865532572536,2.615715103485826,0.0480558744791642,-0.8088817920833296,Stable,14,5,2,118.08296069557889,115.90189538234752,108.89069244601366,113.60761677965563,108.38893726758707,5.218679512068562,0.08811620641221629,5.937943594997947,5.937943594997947,66.73856989817718,108.89069244601366,132.51972370128914,85.2616611907382,116.15994284361926,117.22137332482464,115.68789797885826,158872.0,2024,7,25,3,3,207
2022-04-27,Ford,Aerospace,90.99980955069336,92.68036991682884,88.73589522448924,90.99980955069336,100015,354517505184.6882,27.31436425645804,1.723020422237798,0.0470766538532443,-0.0394114824172884,Stable,15,0,2,90.99980955069336,90.99980955069336,90.99980955069336,90.99980955069336,90.99980955069336,0.0,0.0,3.944474692339597,3.944474692339597,67.8818113072064,90.99980955069336,98.17546271117368,87.57277321203958,90.99980955069336,90.99980955069336,90.99980955069336,100015.0,2022,4,27,2,2,117
2022-09-09,Ford,Consumer Goods,94.74842637251992,96.88249079878996,92.00078991663284,94.74842637251992,140272,830811875232.874,11.53531535205645,3.628629551820517,0.0337656745102583,-0.234233705431633,Bearish,15,2,0,92.87411796160663,92.87411796160663,92.87411796160663,91.57651983097436,91.27748487082866,0.2990349601457041,0.04119367766081217,4.881700882157119,4.881700882157119,74.9708937663899,92.87411796160663,98.17546271117368,87.57277321203958,90.99980955069336,90.99980955069336,90.99980955069336,100015.0,2022,9,9,4,3,252
2022-09-27,Ford,Healthcare,101.54838039693118,103.75631190247626,100.50537236350826,101.54838039693118,186967,463917367467.4043,25.93394202791563,3.353377626911628,0.0109873662889833,0.1292797157924039,Stable,15,5,2,95.76553877338148,95.76553877338148,95.76553877338148,93.11065222573694,92.03829194683625,1.072360278900689,0.07176851674217843,3.250939538967998,3.250939538967998,76.13346570552274,95.76553877338148,106.46020565954758,85.07087188721538,94.74842637251992,90.99980955069336,90.99980955069336,140272.0,2022,9,27,1,3,270
2022-09-29,Ford,Aerospace,101.10148602426084,103.79011561415524,99.31126405369352,101.10148602426084,99377,748123732488.1364,17.72925936646491,1.0201233286928937,0.0318678531318535,-0.430799235390638,Bearish,15,0,0,97.09952558610132,97.09952558610132,97.09952558610132,94.3400112716637,92.7096396562751,1.6303716153885972,-0.004400802562517736,4.47885156046172,4.47885156046172,93.04920870917672,97.09952558610132,107.33294793323779,86.86610323896485,101.54838039693118,94.74842637251992,90.99980955069336,186967.0,2022,9,29,3,3,272
2023-01-11,Ford,Healthcare,118.11701154002176,119.34079333472432,115.59545271002676,118.11701154002176,79375,773049957236.7877,23.643656036654424,3.703130744471853,0.0309285221988349,-0.5149114468340585,Bullish,15,5,1,101.3030227768854,101.3030227768854,101.3030227768854,97.99801131294956,94.5916672032193,3.406344109730256,0.16830143833571154,3.745340624697562,3.745340624697562,92.58879372277539,101.3030227768854,122.08594779623118,80.52009775753962,101.10148602426084,101.54838039693118,94.74842637251992,99377.0,2023,1,11,2,1,11
2023-01-22,Ford,Finance,115.89113875372864,117.1016737448776,113.49155432383922,115.89113875372864,128781,442856463618.52936,7.598430554593525,3.1731962824369027,0.0463094173271005,0.3480757348499135,Bullish,15,4,1,106.28128861749246,103.73437543969261,103.73437543969261,100.7508001499925,96.16940583659036,4.581394313402143,-0.018844641912896032,3.6101194210383767,3.6101194210383767,86.13996664336283,103.73437543969261,125.81195221773488,81.65679866165034,118.11701154002176,101.10148602426084,101.54838039693118,79375.0,2023,1,22,6,1,22
2023-01-25,Ford,Aerospace,112.62515653711304,115.12255843549524,111.3874837207528,112.62515653711304,144758,724698249941.5028,25.9582903734222,1.0594716522005454,0.0408178888429595,0.591320461322884,Stable,15,0,2,109.8566346504111,105.0044870250384,105.0044870250384,102.57762420954951,97.38835033292537,5.189273876624142,-0.02818146625995177,3.7350747147424386,3.7350747147424386,80.74580164561273,105.0044870250384,126.24953272100527,83.75944132907154,115.89113875372864,118.11701154002176,101.10148602426084,128781.0,2023,1,25,2,1,25
2023-04-22,Ford,Consumer Goods,109.91624967227044,112.19793410818504,108.30524707919636,109.91624967227044,109163,439168609273.0488,18.64553235295404,3.159943401980945,0.0420673717276522,-0.4745581128773943,Bearish,15,2,0,111.53020850547895,105.6184573559424,105.6184573559424,103.70664351150657,98.31634287658056,5.390300634926007,-0.024052413760241476,3.892687028988675,3.892687028988675,77.1152964437034,105.6184573559424,125.59183514739959,85.6450795644852,112.62515653711304,115.89113875372864,118.11701154002176,144758.0,2023,4,22,5,2,112
2023-07-01,Ford,Finance,119.4285563882876,122.89992476667838,118.06865328330905,119.4285563882876,71732,397263116567.2184,5.9597108490430175,3.150199392399911,0.0467017203861497,-0.8407898460149887,Bullish,15,4,1,115.19562257828429,107.15291280398075,107.15291280398075,106.12539933870366,99.88021054411442,6.2451887945892395,0.08654140533705745,4.831271483369335,4.831271483369335,83.81785880850758,107.15291280398075,127.98156541625421,86.3242601917073,109.91624967227044,112.62515653711304,115.89113875372864,109163.0,2023,7,1,5,3,182
2023-09-26,Ford,Automotive,120.32473541179296,123.01390360129685,117.55524597203524,120.32473541179296,158319,925749156049.831,21.046324859924024,2.274362214014341,0.0392351849328883,0.5554349781451013,Bearish,15,1,0,115.63716735263854,108.47009506476198,108.47009506476198,108.3099125807174,101.39461979357209,6.9152927871453045,0.00750389229014603,5.458657629261609,5.458657629261609,83.86887887061181,108.47009506476198,129.80147788201077,87.13871224751318,119.4285563882876,109.91624967227044,112.62515653711304,71732.0,2023,9,26,1,3,269
2023-10-24,Ford,Technology,118.54317671949951,120.99761967690966,116.60218200455492,118.54317671949951,105393,813952522031.2668,33.23062698141969,1.0027648892263326,0.0227618029732895,-0.1014636830687265,Bearish,15,6,0,116.16757494579272,111.22443178164258,109.38582976064721,109.8842609097608,102.66488326956672,7.219377640194082,-0.014806254808675368,4.3954376723547455,4.3954376723547455,81.23433245049617,109.38582976064721,130.51453499947638,88.25712452181803,120.32473541179296,119.4285563882876,109.91624967227044,158319.0,2023,10,24,1,4,297
2023-11-02,Ford,Healthcare,115.59405938635872,117.12811979668922,113.1241630942232,115.59405938635872,93088,715775416192.1752,13.9616647786734,2.176968230878678,0.0124360773239797,-0.0898487289592311,Bullish,15,5,1,116.76135551564184,113.30899508302646,109.90318222945649,110.76269144462202,103.6226000189587,7.140091425663314,-0.024878001541320915,4.003956702466013,4.003956702466013,76.95092968980671,109.90318222945649,130.3649935314457,89.4413709274673,118.54317671949951,120.32473541179296,119.4285563882876,105393.0,2023,11,2,3,4,306
2023-12-14,Ford,Technology,125.5640678523818,127.16305663465543,124.25816665820616,125.5640678523818,141865,593945030554.024,29.421469662570036,1.5181196907192014,0.0382806117709036,0.9389817988123564,Bullish,15,6,1,119.89091915166412,115.71056382857152,111.1078657389123,113.03982627658506,105.24789393254561,7.791932344039452,0.08625018032024956,2.904889976449269,2.904889976449269,81.30381872726292,111.1078657389123,132.53823875383375,89.67749272399084,115.59405938635872,118.54317671949951,120.32473541179296,93088.0,2023,12,14,3,4,348
2024-03-14,Ford,Aerospace,119.27836477981016,120.81491812898552,116.3297102173505,119.27836477981016,162221,788114086303.9728,8.668282274915024,3.512441707942344,0.0339135994738274,0.9895499091478122,Stable,15,0,2,119.86088082996864,117.52825170412646,111.69147281326214,113.99960143092738,106.28718806938002,7.7124133615473625,-0.05005972791484714,4.48520791163503,4.48520791163503,70.91404122612285,111.69147281326214,132.73919409472592,90.64375153179834,125.5640678523818,115.59405938635872,118.54317671949951,141865.0,2024,3,14,3,1,74
2024-05-07,Ford,Automotive,117.49621688477885,119.962437975732,114.76276753177336,117.49621688477885,93925,80885428964.94264,14.353842042775836,3.1854735041222124,0.0125251963683186,-0.9953531877361396,Bearish,15,1,0,119.29517712456581,117.46617223860217,112.07845575136325,114.53754226998146,107.1174865001503,7.420055769831151,-0.014941082553581175,5.199670443958638,5.199670443958638,69.09271909613123,112.07845575136325,132.58086030046212,91.57605120226438,119.27836477981016,125.5640678523818,115.59405938635872,162221.0,2024,5,7,1,2,128
2024-06-08,Ford,Aerospace,110.71465338151432,112.37714093014112,107.79155695153564,110.71465338151432,133122,174578843066.6322,7.090077113981126,1.7071263480214915,0.0393143674932732,-0.6701319462945379,Bearish,15,0,0,117.72947245696878,116.94852370138076,111.9932181032477,113.94940551790958,107.38394330617726,6.565462211732324,-0.05771729237814338,4.585583978605484,4.585583978605484,61.023092865597434,111.9932181032477,131.8121570767292,92.17427912976619,117.49621688477885,119.27836477981016,125.5640678523818,93925.0,2024,6,8,5,2,160
2024-06-12,Ford,Technology,113.49523340161768,115.8380763252247,110.8101023789489,113.49523340161768,121324,792301540126.7827,13.370557222378508,0.0251327630490155,0.0382225084659876,-0.5633937763769754,Stable,15,6,2,117.30970726002056,117.0355313878312,112.08157194432827,113.8795328846339,107.83663146139507,6.042901423238831,0.025114832907634055,5.027973946275807,5.027973946275807,58.73278010050513,112.08157194432827,131.28500343303136,92.87814045562517,110.71465338151432,117.49621688477885,119.27836477981016,133122.0,2024,6,12,2,2,164
2024-08-20,Ford,Finance,122.8930109767271,126.1769070773042,119.52329487736884,122.8930109767271,194790,991596820461.4036,18.83220742084896,3.967853272694008,0.011709584242478,-0.5924890283001125,Stable,15,4,2,116.77549588488962,118.3332075182769,112.68220744612822,115.26622182187901,108.95191883290114,6.314302988977872,0.08280327986862801,6.653612199935353,6.653612199935353,64.08572404840706,112.68220744612822,131.9968200405475,93.36759485170892,113.49523340161768,110.71465338151432,117.49621688477885,121324.0,2024,8,20,1,3,233
2024-08-26,Ford,Aerospace,122.99601277412772,126.06073944966396,119.358214717313,122.99601277412772,167718,550066427675.2056,15.849997801012623,0.1362500597540755,0.0155600882079631,0.4179285342475549,Bullish,15,0,1,117.51902548375313,118.68995315686088,113.22503930549661,116.45542042991727,109.99222208780681,6.463198342110459,0.000838142027622224,6.702524732350952,6.702524732350952,54.03618815740118,113.22503930549661,132.5828199509496,93.8672586600436,122.8930109767271,113.49523340161768,110.71465338151432,194790.0,2024,8,26,0,3,239
2022-05-08,General Motors,Energy,93.35532339489151,94.298798748441,91.32854381023122,93.35532339489151,93585,949357490260.708,10.78529388395611,2.74654885740052,0.0245645110004199,0.2263038222060358,Bullish,16,3,1,93.35532339489151,93.35532339489151,93.35532339489151,93.35532339489151,93.35532339489151,0.0,0.0,2.970254938209777,2.970254938209777,56.10228839560362,93.35532339489151,98.53848165876462,90.87988717716638,93.35532339489151,93.35532339489151,93.35532339489151,93585.0,2022,5,8,6,2,128
2022-05-24,General Motors,Healthcare,96.0630454410395,97.22229201951882,94.63632131371664,96.0630454410395,142787,413380757056.1455,27.090972608484723,2.6714527594683792,0.0135036518962378,0.4763365410736873,Bullish,16,5,1,94.7091844179655,94.7091844179655,94.7091844179655,93.77189601737582,93.55589539830989,0.21600061906593737,0.029004473956930843,2.5859707058021826,2.5859707058021826,61.34179296453203,94.7091844179655,98.53848165876462,90.87988717716638,93.35532339489151,93.35532339489151,93.35532339489151,93585.0,2022,5,24,1,2,144
2022-11-05,General Motors,Consumer Goods,113.23777962130444,115.44177782648175,110.32316905924534,113.23777962130444,106958,161239705224.74203,35.793766988309336,2.05669733249572,0.02195131484217,-0.3675697548733398,Stable,16,2,2,100.88538281907849,100.88538281907849,100.88538281907849,96.76664734105715,95.01381274816133,1.752834592895823,0.1787860680599207,5.11860876723641,5.11860876723641,72.85158229591705,100.88538281907849,122.45102398641042,79.31974165174655,96.0630454410395,93.35532339489151,93.35532339489151,142787.0,2022,11,5,5,4,309
2022-12-04,General Motors,Energy,104.30062024230168,105.92450849589316,102.8251367076144,104.30062024230168,81024,19409291019.47925,35.323527998796976,4.132440450978812,0.0290584508495759,-0.1939373774345267,Bullish,16,3,1,101.73919217488428,101.73919217488428,101.73919217488428,97.92572009509476,95.70172441439394,2.223995680700824,-0.07892383097664812,3.0993717882787593,3.0993717882787593,60.14207577951338,101.73919217488428,119.67561041531712,83.80277393445144,113.23777962130444,96.0630454410395,93.35532339489151,106958.0,2022,12,4,6,4,338
2023-01-12,General Motors,Automotive,119.63764126340288,123.06945489696577,117.25269814623664,119.63764126340288,190734,230823629348.4025,27.22811870684016,4.314861994934812,0.0208714606432051,-0.4166130985568279,Stable,16,1,2,105.31888199258802,105.31888199258802,105.31888199258802,101.26601565944986,97.4747552920983,3.791260367351569,0.1470463069679897,5.816756750729127,5.816756750729127,66.83581618782176,105.31888199258802,127.62515708035723,83.01260690481881,104.30062024230168,113.23777962130444,96.0630454410395,81024.0,2023,1,12,3,1,12
2023-02-10,General Motors,Automotive,111.56099701018206,113.26454939560593,108.83017588572667,111.56099701018206,66364,294873805370.1344,13.83075374437923,1.6377608259006622,0.0416005936623952,0.4347255060727337,Bearish,16,1,0,108.9600167156461,106.35923449552035,106.35923449552035,102.8498589441779,98.51818060454893,4.331678339628965,-0.06750922341772603,4.434373509879251,4.434373509879251,62.27661938773813,106.35923449552035,126.95127000834833,85.76719898269238,119.63764126340288,104.30062024230168,113.23777962130444,190734.0,2023,2,10,4,1,41
2023-06-21,General Motors,Technology,124.38299167309307,126.64113806047106,121.44247782477424,124.38299167309307,73960,579835484444.1572,25.65999400336059,3.9335417035365454,0.0177665147618432,-0.3240368990603277,Bearish,16,6,0,114.62400596205683,108.9340569494593,108.9340569494593,106.16264859478024,100.4340925355522,5.7285560592280405,0.11493259298983105,5.198660235696821,5.198660235696821,68.80927204147707,108.9340569494593,132.1502546903026,85.71785920861599,111.56099701018206,119.63764126340288,104.30062024230168,66364.0,2023,6,21,2,2,172
2023-06-24,General Motors,Energy,120.608090193123,124.1316026933762,119.29201835489246,120.608090193123,164821,652471122284.9075,20.754317641367628,0.75304051609137,0.0110323757145272,0.5011969134882528,Bearish,16,3,0,116.09806807642053,110.39331110491727,110.39331110491727,108.38502422529452,101.92846273240929,6.456561492885228,-0.03034901660744238,4.839584338483732,4.839584338483732,62.8618523942706,110.39331110491727,133.41796158422875,87.3686606256058,124.38299167309307,111.56099701018206,119.63764126340288,73960.0,2023,6,24,5,2,175
2023-08-29,General Motors,Finance,111.85934286955776,113.556250370939,108.66817768845316,111.85934286955776,56970,661970718020.7756,29.815480350046112,2.30583450626955,0.0106670325395935,-0.5598198679054551,Stable,16,4,2,117.60981260187177,110.55620352321066,110.55620352321066,108.9195347859504,102.66408348330917,6.255451302641234,-0.07253864404582111,4.888072682485841,4.888072682485841,61.28874490225453,110.55620352321066,132.11595619619834,88.99645085022297,120.608090193123,124.38299167309307,111.56099701018206,164821.0,2023,8,29,1,3,241
2023-09-07,General Motors,Energy,116.8147630844357,119.53821853230436,114.60626124981684,116.8147630844357,62763,795714861324.7068,39.98998314545699,3.158217575414458,0.0482878785407693,0.0182708258431982,Bullish,16,3,1,117.04523696607832,111.18205947933316,111.18205947933316,110.13418529340967,103.71228197228152,6.4219033211281555,0.04430045884192779,4.931957282487517,4.931957282487517,64.25197561999778,111.18205947933316,131.8906028761919,90.4735160824744,111.85934286955776,120.608090193123,124.38299167309307,56970.0,2023,9,7,3,3,250
2023-11-04,General Motors,Finance,118.30198231392316,120.55510156413976,114.97898343968475,118.30198231392316,105479,822571025398.241,39.0036564836706,3.346543045809396,0.0385765640588199,-0.3917523010639276,Bullish,16,4,1,118.39343402682655,113.67672537123633,111.82932519156861,111.39076945041174,104.79300051610683,6.597768934304909,0.012731432142806032,5.576118124455007,5.576118124455007,69.32860243447554,111.82932519156861,131.93885826312433,91.71979212001288,116.8147630844357,111.85934286955776,120.608090193123,62763.0,2023,11,4,5,4,308
2023-12-09,General Motors,Automotive,125.89551854128582,127.75074745268012,123.7518846169907,125.89551854128582,154680,526972694959.6272,5.857445689367832,3.5333776683884994,0.0223520910139846,-0.1103212813189409,Bearish,16,1,0,118.6959394004651,116.65997268126095,113.00150797071171,113.62226931054622,106.35614999945342,7.266119311092794,0.06418773446426829,3.9988628356894225,3.9988628356894225,70.78851253154629,113.00150797071171,133.82416125225257,92.17885468917086,118.30198231392316,116.8147630844357,111.85934286955776,105479.0,2023,12,9,5,4,343
2024-02-15,General Motors,Aerospace,116.94051611272602,119.11289438941628,113.85419272014296,116.94051611272602,131264,379097947062.3832,9.547547358749544,3.647318849158319,0.029425874613371,-0.2961404585364464,Stable,16,0,2,117.96242458438569,117.03024633040312,113.30450859702052,114.13276881857388,107.14017711895511,6.992591699618771,-0.07113043047376721,5.2587016692733215,5.2587016692733215,61.76490716732195,113.30450859702052,133.36005820170405,93.24895899233698,125.89551854128582,118.30198231392316,116.8147630844357,154680.0,2024,2,15,3,1,46
